customer_id,signup_date,last_purchase_date,age_group,gender,province,acquisition_channel,num_purchases,avg_order_value_zar,total_clv_zar,customer_segment,churned,email_opt_in
CUST03680,2022-04-08,2022-07-10,25-34,Male,Western Cape,Google Search,1,1186.79,1186.79,Lapsed,1,1
CUST03681,2020-06-22,2020-09-23,45-54,Female,Gauteng,Google Search,1,1011.12,1011.12,Lapsed,1,0
CUST03682,2021-06-07,2022-11-28,45-54,Female,Eastern Cape,Organic,19,930.34,17676.55,Lapsed,0,0
CUST03683,2022-04-30,2024-01-28,35-44,Male,Limpopo,Google Display,2,624.87,1249.74,Lapsed,1,1
CUST03684,2020-09-25,2022-05-11,35-44,Male,KwaZulu-Natal,Google Search,2,765.41,1530.81,Lapsed,1,1
CUST03685,2021-08-04,2022-11-09,45-54,Female,Limpopo,Google Search,8,875.56,7004.48,Lapsed,1,0
CUST03686,2020-04-17,2020-08-06,35-44,Male,Gauteng,Organic,2,609.47,1218.94,Lapsed,0,0
CUST03687,2022-08-13,2024-03-12,25-34,Female,Western Cape,Meta Facebook,3,926.59,2779.78,Lapsed,0,1
CUST03688,2022-01-05,2022-02-01,45-54,Female,Western Cape,Meta Instagram,4,453.69,1814.78,Lapsed,0,0
CUST03689,2022-07-20,2023-10-14,18-24,Male,Gauteng,Email,6,666.79,4000.72,Lapsed,0,0
CUST03690,2022-03-28,2022-07-04,35-44,Female,Gauteng,Email,1,877.16,877.16,Lapsed,1,1
CUST03691,2020-02-11,2021-09-27,35-44,Male,Western Cape,Google Display,8,402.09,3216.73,Lapsed,1,0
CUST03692,2022-08-16,2023-11-04,45-54,Female,KwaZulu-Natal,Google Search,5,583.49,2917.43,Lapsed,1,1
CUST03693,2020-01-13,2021-08-25,25-34,Male,Western Cape,Google Display,7,150.0,1050.0,Lapsed,0,1
CUST03694,2021-02-19,2023-01-20,25-34,Female,Eastern Cape,Meta Facebook,14,752.53,10535.39,Lapsed,1,1
CUST03695,2020-03-15,2020-06-21,55+,Female,Gauteng,Meta Facebook,3,887.03,2661.09,Lapsed,0,1
CUST03696,2022-06-26,2023-04-05,18-24,Female,KwaZulu-Natal,Meta Facebook,9,1254.45,11290.07,High Value,1,1
CUST03697,2020-11-03,2020-12-20,18-24,Female,Western Cape,Email,2,218.57,437.14,Lapsed,0,1
CUST03698,2021-09-23,2023-04-19,45-54,Male,Gauteng,Email,4,1508.19,6032.74,Lapsed,1,0
CUST03699,2022-08-02,2023-04-26,25-34,Male,Gauteng,Email,6,1098.5,6590.98,Lapsed,0,1
CUST03700,2022-10-07,2023-06-17,25-34,Other,Limpopo,Google Search,8,343.6,2748.82,Lapsed,1,1
CUST03701,2021-10-03,2022-11-05,18-24,Female,KwaZulu-Natal,Google Search,1,529.57,529.57,Lapsed,1,0
CUST03702,2022-11-23,2023-09-15,unknown,Male,Western Cape,Google Search,3,315.1,945.3,Lapsed,1,1
CUST03703,2022-06-22,2023-06-04,18-24,Female,Gauteng,Email,1,591.28,591.28,Lapsed,0,0
CUST03704,2022-10-10,2023-09-03,25-34,Male,Western Cape,Google Display,5,1150.54,5752.69,Lapsed,1,1
CUST03705,2021-10-24,2021-11-03,45-54,Male,Gauteng,Google Search,18,754.18,13575.18,Lapsed,1,0
CUST03706,2021-11-30,2023-03-05,45-54,Male,KwaZulu-Natal,Google Search,1,926.33,926.33,Lapsed,1,1
CUST03707,2020-04-07,2020-11-15,35-44,Female,KwaZulu-Natal,Meta Facebook,7,939.21,6574.46,Lapsed,0,1
CUST03708,2022-12-30,2023-06-10,35-44,Female,Gauteng,Meta Instagram,5,835.88,4179.39,Lapsed,1,0
CUST03709,2021-10-10,2023-07-07,25-34,Male,Gauteng,Google Display,14,1272.51,17815.18,High Value,1,1
CUST03710,2021-02-27,2023-01-21,55+,Female,Western Cape,Google Search,7,756.88,5298.16,Lapsed,1,1
CUST03711,2022-05-31,2023-11-16,35-44,Male,KwaZulu-Natal,Meta Facebook,2,684.43,1368.85,Lapsed,1,1
CUST03712,2020-11-28,2021-04-03,35-44,Female,Limpopo,Google Search,2,523.73,1047.45,Lapsed,0,1
CUST03713,2020-12-14,2022-05-14,45-54,Female,Western Cape,Google Search,6,978.74,5872.43,Lapsed,0,1
CUST03714,2020-04-13,2021-07-15,45-54,Female,KwaZulu-Natal,Meta Facebook,5,1638.09,8190.43,Lapsed,1,1
CUST03715,2021-02-06,2021-12-05,25-34,Male,Gauteng,Meta Facebook,10,955.46,9554.59,Lapsed,0,1
CUST03716,2021-09-12,2021-12-01,25-34,Male,KwaZulu-Natal,Google Search,11,510.94,5620.3,Lapsed,0,1
CUST03717,2020-09-27,2022-01-08,35-44,Female,KwaZulu-Natal,Google Display,1,1095.64,1095.64,Lapsed,1,1
CUST03718,2021-07-11,2022-02-15,35-44,Female,Gauteng,Google Search,1,1105.76,1105.76,Lapsed,1,1
CUST03719,2022-02-27,2022-07-04,18-24,Female,Western Cape,Meta Facebook,8,305.85,2446.79,Lapsed,1,0
CUST03720,2022-08-16,2022-12-26,35-44,Male,Western Cape,Meta Facebook,5,580.95,2904.77,Lapsed,0,0
CUST03721,2021-11-01,2023-02-16,35-44,Female,KwaZulu-Natal,Meta Instagram,10,921.16,9211.61,Lapsed,1,1
CUST03722,2020-04-09,2021-02-07,45-54,Female,Gauteng,Meta Facebook,5,1312.99,6564.95,Lapsed,0,0
CUST03723,2022-08-19,2023-04-12,25-34,Female,Gauteng,Email,1,1244.49,1244.49,Lapsed,1,1
CUST03724,2022-05-21,2023-12-29,35-44,Male,KwaZulu-Natal,Google Display,3,812.96,2438.88,Lapsed,1,1
CUST03725,2021-03-26,2023-01-30,35-44,Female,Limpopo,Meta Instagram,10,478.6,4786.03,Lapsed,0,1
CUST03726,2020-10-27,2022-03-30,35-44,Female,KwaZulu-Natal,Meta Instagram,2,742.21,1484.42,Lapsed,1,1
CUST03727,2020-06-25,2020-10-20,25-34,Male,KwaZulu-Natal,Google Search,3,1482.1,4446.29,Lapsed,1,1
CUST03728,2022-07-13,2022-08-25,45-54,Female,Eastern Cape,Google Search,6,876.25,5257.48,Lapsed,0,0
CUST03729,2020-12-26,2021-02-13,55+,Male,Gauteng,Meta Instagram,3,942.83,2828.49,Lapsed,0,1
CUST03730,2022-10-23,2023-09-07,25-34,Female,Limpopo,Meta Instagram,8,560.99,4487.89,Lapsed,1,1
CUST03731,2021-07-22,2021-09-23,25-34,Male,Western Cape,Meta Facebook,3,663.76,1991.27,Lapsed,0,1
CUST03732,2022-10-25,2023-07-24,35-44,Male,KwaZulu-Natal,Meta Facebook,1,548.9,548.9,Lapsed,1,1
CUST03733,2020-07-02,2020-08-04,35-44,Female,Gauteng,Google Display,4,1067.05,4268.2,Lapsed,0,1
CUST03734,2020-09-21,2022-06-21,35-44,Female,Western Cape,Google Search,6,1247.65,7485.91,Lapsed,0,1
CUST03735,2020-08-26,2021-12-29,55+,Female,Gauteng,Meta Facebook,12,695.02,8340.21,Lapsed,1,1
CUST03736,2020-05-21,2020-12-27,18-24,Female,Limpopo,Organic,10,612.41,6124.12,Lapsed,1,0
CUST03737,2022-05-25,2022-09-01,35-44,Male,Gauteng,Google Search,1,868.19,868.19,Lapsed,1,1
CUST03738,2020-04-27,2020-06-18,25-34,Female,Western Cape,Email,1,748.07,748.07,Lapsed,1,1
CUST03739,2020-01-10,2020-03-18,25-34,Male,KwaZulu-Natal,Email,1,1098.65,1098.65,Lapsed,1,0
CUST03740,2021-09-26,2021-12-31,55+,Female,KwaZulu-Natal,Meta Instagram,1,957.33,957.33,Lapsed,1,1
CUST03741,2020-07-19,2021-04-18,25-34,Female,Western Cape,Organic,4,578.33,2313.32,Lapsed,1,1
CUST03742,2021-04-14,2022-10-29,45-54,Female,Western Cape,Meta Facebook,5,864.29,4321.44,Lapsed,1,0
CUST03743,2020-10-13,2022-03-29,55+,Male,Western Cape,Meta Facebook,4,286.65,1146.58,Lapsed,1,1
CUST03744,2021-04-03,2022-02-16,45-54,Female,unknown,Google Search,5,387.7,1938.49,Lapsed,0,1
CUST03745,2021-08-22,2022-02-06,18-24,Male,Gauteng,Google Search,15,1119.34,16790.13,High Value,1,1
CUST03746,2020-03-09,2020-11-28,18-24,Male,Gauteng,Organic,1,969.88,969.88,Lapsed,1,1
CUST03747,2022-12-28,2024-01-29,35-44,Male,Western Cape,Google Search,20,879.45,17589.0,Lapsed,1,0
CUST03748,2021-10-16,2023-06-05,25-34,Female,Limpopo,Meta Instagram,2,454.01,908.03,Lapsed,1,0
CUST03749,2020-08-26,2020-10-12,25-34,Female,Gauteng,Meta Instagram,2,794.87,1589.75,Lapsed,1,1
CUST03750,2020-05-25,2020-08-10,18-24,Female,Gauteng,Meta Instagram,4,1326.75,5307.0,Lapsed,0,1
CUST03751,2022-03-14,2022-10-04,55+,Male,Limpopo,Email,2,1036.76,2073.52,Lapsed,1,0
CUST03752,2021-12-05,2022-02-05,25-34,Male,Gauteng,Meta Facebook,8,889.59,7116.76,Lapsed,1,1
CUST03753,2022-08-29,2023-03-28,35-44,Male,Gauteng,Meta Facebook,1,586.75,586.75,Lapsed,1,1
CUST03754,2022-10-12,2024-07-12,18-24,Male,Gauteng,Meta Facebook,6,850.99,5105.92,Lapsed,1,1
CUST03755,2020-05-19,2020-11-27,18-24,Male,Western Cape,Google Search,1,1358.26,1358.26,Lapsed,1,1
CUST03756,2022-05-25,2022-12-28,35-44,Female,Gauteng,Email,3,1280.53,3841.58,Lapsed,1,1
CUST03757,2021-02-10,2022-01-03,18-24,Female,KwaZulu-Natal,Google Display,6,1114.33,6686.01,Lapsed,0,0
CUST03758,2021-08-05,2023-06-18,25-34,Male,Western Cape,Organic,1,150.0,150.0,Lapsed,0,1
CUST03759,2020-11-22,2021-06-12,18-24,Female,Western Cape,Google Search,4,1062.2,4248.78,Lapsed,1,0
CUST03760,2022-12-07,2023-10-12,18-24,Female,Eastern Cape,Meta Instagram,10,1047.81,10478.1,High Value,1,1
CUST03761,2020-09-13,2020-12-13,25-34,Male,Gauteng,Meta Instagram,10,596.82,5968.23,Lapsed,0,1
CUST03762,2022-12-20,2023-06-14,25-34,Female,Western Cape,Google Display,1,573.34,573.34,Lapsed,0,0
CUST03763,2022-06-19,2022-08-05,35-44,Male,Gauteng,Google Display,4,627.5,2510.0,Lapsed,1,0
CUST03764,2021-02-03,2022-12-16,35-44,Female,Western Cape,Email,1,966.09,966.09,Lapsed,1,0
CUST03765,2021-05-26,2022-09-29,25-34,Other,Gauteng,Meta Facebook,1,886.2,886.2,Lapsed,1,1
CUST03766,2020-02-17,2020-11-01,25-34,Male,Gauteng,Meta Facebook,10,730.5,7305.05,Lapsed,1,1
CUST03767,2022-02-14,2022-06-10,18-24,Female,Western Cape,Meta Instagram,3,481.53,1444.6,Lapsed,1,1
CUST03768,2020-06-25,2020-10-01,18-24,Male,KwaZulu-Natal,Meta Facebook,3,924.77,2774.3,Lapsed,0,1
CUST03769,2022-02-14,2022-08-31,45-54,Male,Gauteng,Organic,8,435.72,3485.74,Lapsed,1,1
CUST03770,2021-12-24,2023-10-16,18-24,Female,Western Cape,Organic,7,1161.53,8130.68,Lapsed,0,1
CUST03771,2022-12-13,2023-04-24,55+,Female,Western Cape,Email,2,848.15,1696.29,Lapsed,1,1
CUST03772,2022-11-29,2024-05-14,18-24,Female,Gauteng,Google Search,2,1101.97,2203.94,Lapsed,1,1
CUST03773,2020-08-04,2021-05-03,35-44,Male,Gauteng,Meta Instagram,3,409.84,1229.53,Lapsed,0,0
CUST03774,2020-05-17,2020-10-28,25-34,Female,KwaZulu-Natal,Google Search,5,761.65,3808.26,Lapsed,1,1
CUST03775,2020-03-13,2022-02-09,18-24,Male,Western Cape,Meta Instagram,2,1156.7,2313.4,Lapsed,1,1
CUST03776,2020-04-14,2021-10-22,18-24,Male,KwaZulu-Natal,Meta Facebook,1,1257.7,1257.7,Lapsed,1,0
CUST03777,2020-03-11,2022-02-02,25-34,Male,Gauteng,Google Display,1,609.33,609.33,Lapsed,0,1
CUST03778,2021-06-03,2022-08-04,18-24,Male,Gauteng,Email,7,809.37,5665.56,Lapsed,1,1
CUST03779,2020-01-09,2020-09-22,25-34,Male,Western Cape,Meta Facebook,1,583.87,583.87,Lapsed,1,0
CUST03780,2022-09-14,2023-01-28,18-24,Male,Western Cape,Meta Instagram,3,1018.37,3055.1,Lapsed,1,1
CUST03781,2022-09-06,2022-10-31,25-34,Female,KwaZulu-Natal,Email,2,1089.33,2178.66,Lapsed,1,1
CUST03782,2020-01-09,2020-01-12,35-44,Male,KwaZulu-Natal,Meta Instagram,1,873.51,873.51,Lapsed,1,1
CUST03783,2020-10-01,2022-05-23,25-34,Male,Eastern Cape,Google Search,1,621.06,621.06,Lapsed,0,0
CUST03784,2021-08-07,2022-08-07,45-54,Male,Gauteng,Google Search,5,1469.14,7345.72,Lapsed,1,1
CUST03785,2020-08-06,2020-12-12,18-24,Male,Western Cape,Email,6,1437.13,8622.8,Lapsed,0,1
CUST03786,2020-04-23,2022-01-22,18-24,Male,KwaZulu-Natal,Google Search,4,642.14,2568.55,Lapsed,1,1
CUST03787,2021-01-01,2022-01-27,25-34,Male,KwaZulu-Natal,Google Search,3,930.94,2792.83,Lapsed,0,0
CUST03788,2021-12-27,2023-09-06,25-34,Male,Western Cape,Google Search,8,678.81,5430.45,Lapsed,1,1
CUST03789,2022-10-15,2023-03-02,unknown,Male,Gauteng,Meta Facebook,4,451.64,1806.57,Lapsed,0,0
CUST03790,2020-06-06,2020-07-02,25-34,Male,Gauteng,Meta Facebook,1,866.67,866.67,Lapsed,1,1
CUST03791,2021-03-21,2022-05-07,45-54,Male,Limpopo,Organic,1,300.53,300.53,Lapsed,1,0
CUST03792,2021-05-30,2023-01-14,18-24,Male,Eastern Cape,Meta Instagram,3,742.73,2228.18,Lapsed,0,1
CUST03793,2021-12-28,2022-05-17,18-24,Female,Gauteng,Google Search,1,623.14,623.14,Lapsed,0,0
CUST03794,2022-11-04,2024-02-28,35-44,Male,Western Cape,Google Search,4,660.58,2642.31,Lapsed,1,1
CUST03795,2022-06-07,2023-05-02,45-54,Female,Limpopo,Organic,5,957.67,4788.33,Lapsed,1,0
CUST03796,2021-04-03,2021-12-03,45-54,Female,Gauteng,Organic,5,981.85,4909.24,Lapsed,0,0
CUST03797,2022-01-13,2022-10-05,35-44,Female,Limpopo,Meta Facebook,5,284.92,1424.61,Lapsed,1,1
CUST03798,2020-09-12,2022-04-03,18-24,Female,Gauteng,Meta Instagram,3,1098.92,3296.76,Lapsed,1,1
CUST03799,2020-01-14,2020-05-10,45-54,Female,Eastern Cape,Meta Instagram,2,651.33,1302.66,Lapsed,0,1
CUST03800,2021-01-28,2021-08-30,55+,Female,KwaZulu-Natal,Meta Facebook,1,706.54,706.54,Lapsed,0,1
CUST03801,2020-05-31,2021-04-04,35-44,Female,Gauteng,Google Search,2,723.46,1446.92,Lapsed,1,1
CUST03802,2021-10-12,2021-10-23,18-24,Male,Gauteng,Meta Facebook,12,675.0,8100.05,Lapsed,1,1
CUST03803,2021-10-02,2022-07-30,35-44,Male,Limpopo,Meta Facebook,1,1424.75,1424.75,Lapsed,1,1
CUST03804,2021-06-28,2022-12-02,35-44,Male,KwaZulu-Natal,Email,2,1023.31,2046.62,Lapsed,1,0
CUST03805,2022-04-22,2023-03-23,35-44,Male,Western Cape,Meta Facebook,3,1300.67,3902.0,Lapsed,1,1
CUST03806,2021-09-18,2022-06-16,18-24,Male,Western Cape,Meta Instagram,17,483.48,8219.14,Lapsed,1,1
CUST03807,2022-05-06,2023-05-15,unknown,Female,Gauteng,Google Search,5,430.19,2150.95,Lapsed,1,1
CUST03808,2021-10-07,2022-09-29,18-24,Male,KwaZulu-Natal,Google Search,1,1039.88,1039.88,Lapsed,1,0
CUST03809,2022-05-15,2022-06-10,55+,Female,KwaZulu-Natal,Organic,2,459.74,919.48,Lapsed,1,1
CUST03810,2021-05-24,2023-04-13,35-44,Female,KwaZulu-Natal,Meta Facebook,4,756.31,3025.24,Lapsed,1,0
CUST03811,2022-11-09,2023-04-22,35-44,Female,Gauteng,Google Search,4,966.11,3864.44,Lapsed,1,1
CUST03812,2020-12-12,2021-12-26,25-34,Female,Western Cape,Email,1,937.13,937.13,Lapsed,1,1
CUST03813,2021-06-13,2022-10-04,18-24,Male,Gauteng,Email,2,601.46,1202.93,Lapsed,1,1
CUST03814,2021-01-08,2021-03-19,unknown,Female,Gauteng,Google Display,8,474.91,3799.26,Lapsed,1,1
CUST03815,2020-08-01,2021-11-27,35-44,Male,Western Cape,Meta Facebook,3,967.78,2903.34,Lapsed,0,1
CUST03816,2022-06-23,2023-08-01,55+,Female,KwaZulu-Natal,Google Search,4,731.62,2926.46,Lapsed,0,0
CUST03817,2022-02-08,2022-03-06,55+,Female,Western Cape,Meta Instagram,5,819.6,4098.01,Lapsed,1,0
CUST03818,2021-03-04,2021-06-09,18-24,Female,Western Cape,Meta Facebook,1,1081.09,1081.09,Lapsed,0,1
CUST03819,2021-07-11,2022-04-21,35-44,Male,Limpopo,Google Display,4,889.23,3556.92,Lapsed,0,0
CUST03820,2022-09-25,2023-10-15,25-34,Male,Gauteng,Meta Facebook,2,706.07,1412.14,Lapsed,1,1
CUST03821,2022-04-26,2022-09-22,25-34,Female,KwaZulu-Natal,Meta Facebook,4,296.11,1184.45,Lapsed,1,1
CUST03822,2020-03-04,2020-05-10,18-24,Male,Western Cape,Meta Facebook,3,1268.32,3804.96,Lapsed,1,1
CUST03823,2022-11-19,2023-09-22,25-34,Male,Gauteng,Email,15,967.56,14513.36,Lapsed,1,1
CUST03824,2020-11-28,2021-09-22,18-24,Male,KwaZulu-Natal,Google Search,14,770.33,10784.59,Lapsed,1,1
CUST03825,2021-10-26,2022-10-30,55+,Male,Gauteng,Email,9,977.68,8799.09,Lapsed,1,0
CUST03826,2020-02-18,2021-03-08,25-34,Female,KwaZulu-Natal,Google Search,4,1047.99,4191.98,Lapsed,1,1
CUST03827,2020-03-05,2021-10-27,45-54,Female,Western Cape,Meta Instagram,1,1279.01,1279.01,Lapsed,1,1
CUST03828,2022-03-14,2023-05-07,45-54,Female,Western Cape,Email,14,508.84,7123.8,Lapsed,1,1
CUST03829,2020-04-14,2021-12-05,35-44,Female,Gauteng,Google Search,3,258.78,776.33,Lapsed,0,0
CUST03830,2022-03-31,2022-06-05,35-44,Female,Limpopo,Meta Instagram,9,904.78,8142.98,Lapsed,1,0
CUST03831,2021-10-30,2022-10-08,18-24,Female,KwaZulu-Natal,Meta Instagram,2,1302.64,2605.27,Lapsed,0,1
CUST03832,2020-09-07,2022-06-13,25-34,Male,Gauteng,Google Search,10,1064.35,10643.51,High Value,1,1
CUST03833,2022-07-18,2024-02-25,35-44,Female,Western Cape,Meta Facebook,5,740.73,3703.65,Lapsed,0,1
CUST03834,2022-04-30,2022-07-20,35-44,Male,unknown,Google Search,1,831.26,831.26,Lapsed,1,1
CUST03835,2021-02-28,2021-12-18,25-34,Female,Eastern Cape,Google Search,7,1048.5,7339.47,Lapsed,1,1
CUST03836,2020-06-15,2022-05-03,25-34,Male,Gauteng,Meta Facebook,5,1460.43,7302.15,Lapsed,1,1
CUST03837,2020-03-27,2020-03-29,35-44,Male,KwaZulu-Natal,Meta Instagram,3,701.02,2103.05,Lapsed,1,0
CUST03838,2020-04-08,2021-02-11,18-24,Male,KwaZulu-Natal,Email,1,1241.08,1241.08,Lapsed,1,0
CUST03839,2021-03-13,2022-11-08,55+,Female,KwaZulu-Natal,Google Search,6,882.98,5297.88,Lapsed,0,1
CUST03840,2022-06-23,2022-12-30,unknown,Male,Gauteng,Google Search,1,858.2,858.2,Lapsed,1,0
CUST03841,2022-02-13,2023-09-10,45-54,Male,Gauteng,Google Search,2,931.53,1863.06,Lapsed,1,0
CUST03842,2021-05-07,2022-06-19,25-34,Male,Gauteng,Meta Instagram,1,713.23,713.23,Lapsed,0,1
CUST03843,2022-07-07,2024-04-21,25-34,Female,KwaZulu-Natal,Email,6,610.01,3660.04,Lapsed,0,0
CUST03844,2020-04-16,2021-08-06,35-44,Male,Gauteng,Google Display,3,1070.16,3210.48,Lapsed,1,1
CUST03845,2021-07-09,2023-06-08,35-44,Other,Limpopo,Organic,2,907.72,1815.44,Lapsed,1,1
CUST03846,2021-10-12,2023-05-18,unknown,Female,Gauteng,Meta Facebook,5,770.61,3853.03,Lapsed,1,0
CUST03847,2021-10-15,2022-09-23,25-34,Female,Gauteng,Organic,1,626.87,626.87,Lapsed,0,1
CUST03848,2022-01-01,2022-02-11,25-34,Male,Gauteng,Email,3,383.54,1150.62,Lapsed,1,0
CUST03849,2022-06-08,2022-08-09,55+,Female,Gauteng,Google Search,2,807.1,1614.19,Lapsed,0,1
CUST03850,2022-10-15,2023-11-07,35-44,Male,Gauteng,Organic,3,792.29,2376.88,Lapsed,0,1
CUST03851,2021-04-25,2021-10-07,35-44,Female,Western Cape,Google Search,1,859.58,859.58,Lapsed,1,1
CUST03852,2022-05-17,2023-05-15,18-24,Male,KwaZulu-Natal,Meta Instagram,7,1117.67,7823.71,Lapsed,0,0
CUST03853,2022-01-25,2022-11-01,25-34,Male,Gauteng,Organic,7,779.77,5458.37,Lapsed,0,1
CUST03854,2022-01-17,2023-01-04,55+,Male,Eastern Cape,Meta Facebook,9,1418.06,12762.51,High Value,0,1
CUST03855,2021-06-05,2021-10-21,25-34,Female,Gauteng,Meta Instagram,1,620.45,620.45,Lapsed,1,1
CUST03856,2020-12-21,2021-12-17,55+,Male,KwaZulu-Natal,Meta Instagram,4,551.13,2204.52,Lapsed,1,0
CUST03857,2022-12-07,2023-07-31,55+,Male,Gauteng,Google Search,2,1046.75,2093.5,Lapsed,1,1
CUST03858,2020-10-22,2020-12-27,25-34,Male,Western Cape,Meta Instagram,8,150.0,1200.0,Lapsed,1,1
CUST03859,2021-07-29,2022-01-18,45-54,Female,unknown,Meta Facebook,3,741.36,2224.09,Lapsed,1,1
CUST03860,2021-06-30,2021-09-05,25-34,Female,Gauteng,Meta Facebook,3,1262.26,3786.77,Lapsed,0,1
CUST03861,2021-12-23,2023-06-30,35-44,Female,Gauteng,Meta Facebook,8,427.82,3422.52,Lapsed,0,1
CUST03862,2021-08-29,2022-04-20,25-34,Female,KwaZulu-Natal,Google Display,1,998.14,998.14,Lapsed,1,1
CUST03863,2021-04-09,2021-06-27,55+,Female,Gauteng,Google Search,3,878.71,2636.14,Lapsed,1,1
CUST03864,2022-04-25,2023-12-08,45-54,Female,Western Cape,Google Search,1,1070.88,1070.88,Lapsed,1,1
CUST03865,2020-08-28,2022-05-24,35-44,Male,Gauteng,Meta Facebook,4,1118.64,4474.56,Lapsed,1,1
CUST03866,2020-06-18,2022-03-24,25-34,Female,KwaZulu-Natal,Google Display,11,1040.04,11440.47,High Value,1,1
CUST03867,2022-10-29,2023-12-06,35-44,Male,Western Cape,Google Search,8,1226.02,9808.14,High Value,1,1
CUST03868,2022-01-20,2022-10-09,25-34,Male,unknown,Google Search,6,933.57,5601.45,Lapsed,0,1
CUST03869,2020-03-09,2020-09-28,45-54,Male,Gauteng,Google Search,4,954.32,3817.3,Lapsed,1,1
CUST03870,2022-06-11,2022-11-28,25-34,Male,KwaZulu-Natal,Meta Instagram,5,841.32,4206.62,Lapsed,1,1
CUST03871,2022-08-04,2023-11-27,45-54,Female,Gauteng,Meta Instagram,1,943.94,943.94,Lapsed,1,1
CUST03872,2020-10-21,2022-05-05,18-24,Female,Gauteng,Meta Instagram,8,714.14,5713.12,Lapsed,0,0
CUST03873,2020-04-08,2021-10-22,35-44,Female,Gauteng,Google Search,12,831.78,9981.38,Lapsed,1,0
CUST03874,2021-02-16,2021-05-13,25-34,Male,KwaZulu-Natal,Email,10,644.2,6441.97,Lapsed,1,1
CUST03875,2022-10-20,2023-04-17,25-34,Male,Gauteng,Meta Facebook,3,1054.05,3162.15,Lapsed,1,1
CUST03876,2022-04-13,2023-09-09,55+,Male,Western Cape,Meta Facebook,3,458.19,1374.58,Lapsed,1,1
CUST03877,2022-03-07,2022-06-11,25-34,Female,Gauteng,Meta Facebook,1,534.56,534.56,Lapsed,0,0
CUST03878,2022-12-01,2023-12-22,45-54,Female,Gauteng,Google Search,1,939.76,939.76,Lapsed,0,1
CUST03879,2022-01-03,2023-08-26,35-44,Female,Eastern Cape,Email,8,293.82,2350.58,Lapsed,0,0
CUST03880,2021-07-24,2021-09-24,35-44,Male,Western Cape,Meta Instagram,10,711.17,7111.74,Lapsed,1,1
CUST03881,2020-10-19,2021-08-28,18-24,Female,Eastern Cape,Meta Facebook,7,1144.56,8011.9,Lapsed,1,1
CUST03882,2022-09-17,2023-09-20,25-34,Male,Limpopo,Meta Facebook,4,848.67,3394.66,Lapsed,1,1
CUST03883,2020-05-30,2021-03-28,25-34,Male,Gauteng,Google Search,5,784.5,3922.5,Lapsed,1,0
CUST03884,2020-08-31,2021-09-18,25-34,Male,Limpopo,Google Search,7,1171.33,8199.28,Lapsed,1,1
CUST03885,2021-12-26,2023-09-08,25-34,Female,KwaZulu-Natal,Email,5,1128.08,5640.38,Lapsed,1,1
CUST03886,2020-08-10,2021-01-30,45-54,Female,Gauteng,Google Display,3,919.34,2758.01,Lapsed,0,1
CUST03887,2021-11-07,2021-11-19,45-54,Female,Gauteng,Google Search,19,655.03,12445.51,Lapsed,1,1
CUST03888,2022-02-16,2023-08-05,25-34,Female,Western Cape,Email,2,609.47,1218.94,Lapsed,1,1
CUST03889,2020-06-25,2021-11-29,45-54,Female,Gauteng,Meta Instagram,9,759.58,6836.2,Lapsed,1,0
CUST03890,2021-08-05,2021-12-05,35-44,Female,KwaZulu-Natal,Meta Facebook,1,643.45,643.45,Lapsed,0,1
CUST03891,2022-03-27,2023-10-13,unknown,Male,Gauteng,Google Display,10,872.75,8727.51,Lapsed,1,0
CUST03892,2021-01-25,2021-10-27,25-34,Male,Eastern Cape,Organic,14,850.75,11910.49,Lapsed,1,1
CUST03893,2020-11-21,2021-12-15,45-54,Female,Gauteng,Meta Facebook,7,926.68,6486.79,Lapsed,0,1
CUST03894,2022-04-29,2024-03-04,55+,Female,Limpopo,Meta Facebook,6,561.08,3366.47,Lapsed,1,0
CUST03895,2022-01-22,2023-04-23,55+,Female,KwaZulu-Natal,Email,6,535.37,3212.23,Lapsed,1,1
CUST03896,2021-03-12,2022-01-09,45-54,Male,Gauteng,Google Search,1,870.25,870.25,Lapsed,0,1
CUST03897,2021-09-07,2022-07-18,25-34,Female,Eastern Cape,Google Search,6,284.44,1706.63,Lapsed,1,1
CUST03898,2021-08-18,2023-03-20,35-44,Female,Gauteng,Organic,4,1204.11,4816.42,Lapsed,1,1
CUST03899,2021-11-07,2023-06-01,45-54,Female,KwaZulu-Natal,Google Display,4,809.05,3236.19,Lapsed,0,1
CUST03900,2022-05-07,2023-03-25,25-34,Male,KwaZulu-Natal,Meta Facebook,2,563.99,1127.97,Lapsed,1,1
CUST03901,2022-06-09,2024-02-17,25-34,Male,Gauteng,Google Search,2,259.05,518.1,Lapsed,0,1
CUST03902,2021-08-22,2023-02-18,25-34,Female,Gauteng,Google Display,5,1200.33,6001.67,Lapsed,1,1
CUST03903,2022-01-12,2022-09-29,25-34,Male,Western Cape,Google Display,5,849.5,4247.5,Lapsed,1,0
CUST03904,2022-09-22,2023-01-26,25-34,Female,Gauteng,Google Display,6,1005.62,6033.75,Lapsed,1,1
CUST03905,2022-10-11,2022-10-16,45-54,Female,Gauteng,Meta Instagram,14,1115.84,15621.82,High Value,0,1
CUST03906,2022-04-09,2023-08-12,45-54,Female,KwaZulu-Natal,Email,10,850.08,8500.84,Lapsed,1,1
CUST03907,2022-10-08,2023-11-14,55+,Female,Western Cape,Email,1,932.6,932.6,Lapsed,0,1
