customer_id,province,acquisition_channel,customer_segment,num_purchases,total_clv_zar,days_since_last_purchase,churn_probability,churn_risk_tier
CUST00041,Gauteng,Organic,Lapsed,6,6840.64,1087,0.9999527306429907,Critical
CUST05848,Gauteng,Organic,Lapsed,3,1418.45,1061,0.9999527207019009,Critical
CUST01926,KwaZulu-Natal,Google Search,Lapsed,10,6689.0,1093,0.9999526886325008,Critical
CUST07853,Limpopo,Google Search,Lapsed,3,2459.47,920,0.9999526797968579,Critical
CUST00659,Gauteng,Google Search,Lapsed,10,9972.55,517,0.9999526756899041,Critical
CUST04270,Western Cape,Email,Lapsed,2,1675.19,563,0.9999526441156408,Critical
CUST00592,Gauteng,Google Display,Lapsed,7,5995.84,1180,0.9999526330741552,Critical
CUST07708,Western Cape,Meta Facebook,Lapsed,9,6210.35,804,0.9999526069370416,Critical
CUST05156,Gauteng,Meta Instagram,Lapsed,4,2926.26,1309,0.9999525981967687,Critical
CUST03958,Limpopo,Email,High Value,9,10744.01,1162,0.9999525971454872,Critical
CUST05867,KwaZulu-Natal,Meta Facebook,Lapsed,6,5926.11,965,0.9999525267976584,Critical
CUST02396,Gauteng,Meta Instagram,Lapsed,3,3846.44,586,0.9999524144807345,Critical
CUST01114,Limpopo,Meta Facebook,Lapsed,2,1713.54,1230,0.9999523885723225,Critical
CUST02093,KwaZulu-Natal,Meta Instagram,Lapsed,4,4780.21,589,0.999952377104619,Critical
CUST03207,KwaZulu-Natal,Meta Facebook,Lapsed,9,8138.7,1461,0.9999523733876207,Critical
CUST05067,Gauteng,Organic,Lapsed,17,7972.45,1169,0.9999523626451629,Critical
CUST03115,Western Cape,Google Display,Lapsed,3,1606.63,528,0.9999523365095697,Critical
CUST06406,KwaZulu-Natal,Meta Facebook,Lapsed,6,4265.69,1252,0.9999523345340406,Critical
CUST00483,Western Cape,Organic,Lapsed,2,1501.82,548,0.9999523121415197,Critical
CUST05608,Gauteng,Meta Instagram,Lapsed,12,10583.57,904,0.9999522664076845,Critical
CUST00315,Limpopo,Google Search,Lapsed,6,5359.71,801,0.9999522626946639,Critical
CUST00897,Gauteng,Google Display,Lapsed,8,6289.88,1228,0.9999522527619651,Critical
CUST06080,Gauteng,Meta Facebook,Lapsed,6,4683.36,1093,0.9999522448120072,Critical
CUST02531,KwaZulu-Natal,Meta Facebook,Lapsed,7,6489.07,297,0.9999522387384449,Critical
CUST03925,Western Cape,Google Search,Lapsed,7,5025.65,855,0.9999522164458882,Critical
CUST01846,Gauteng,Meta Instagram,Lapsed,4,3621.07,504,0.9999521097720054,Critical
CUST03775,Western Cape,Meta Instagram,Lapsed,2,2313.4,924,0.9999520822264666,Critical
CUST05490,KwaZulu-Natal,Google Display,Lapsed,6,3600.97,864,0.999952047251316,Critical
CUST06596,Limpopo,Meta Facebook,Lapsed,7,5489.79,774,0.9999520340778322,Critical
CUST05046,Gauteng,Organic,Lapsed,2,1302.42,1329,0.9999520331705113,Critical
CUST02296,Gauteng,Meta Instagram,Lapsed,6,3130.62,944,0.9999520210955949,Critical
CUST00984,Western Cape,Meta Instagram,Lapsed,7,5702.75,884,0.999952017862657,Critical
CUST01358,Western Cape,Meta Facebook,High Value,13,13863.4,262,0.9999520089865827,Critical
CUST02506,Limpopo,Meta Facebook,Lapsed,5,4115.87,1293,0.9999519940841982,Critical
CUST07718,Gauteng,Google Search,Lapsed,3,2267.57,959,0.999951991093432,Critical
CUST03924,KwaZulu-Natal,Google Search,Lapsed,6,3073.92,1638,0.9999519337857261,Critical
CUST06386,KwaZulu-Natal,Meta Facebook,Lapsed,3,1789.31,923,0.9999518968656328,Critical
CUST03435,KwaZulu-Natal,Meta Facebook,Lapsed,3,2643.93,829,0.9999518909355254,Critical
CUST02673,Gauteng,Google Search,Lapsed,4,3162.17,793,0.9999518588728754,Critical
CUST05444,Gauteng,Google Search,Lapsed,4,5698.04,666,0.9999518175577154,Critical
CUST02348,Limpopo,Meta Facebook,Lapsed,7,8762.28,1192,0.9999517574278689,Critical
CUST06160,Gauteng,Meta Instagram,Lapsed,3,1464.01,684,0.99995174366408,Critical
CUST03710,Western Cape,Google Search,Lapsed,7,5298.16,578,0.9999517073509736,Critical
CUST03485,Gauteng,Organic,Lapsed,12,5988.26,555,0.9999517018890907,Critical
CUST02208,Eastern Cape,Google Display,Lapsed,3,3678.64,571,0.9999516755472647,Critical
CUST01259,Limpopo,Google Search,Lapsed,3,3405.93,1239,0.9999516579621806,Critical
CUST03784,Gauteng,Google Search,Lapsed,5,7345.72,745,0.9999516493924259,Critical
CUST01442,Western Cape,Google Search,Lapsed,7,6758.18,736,0.9999516322544132,Critical
CUST03071,Gauteng,Meta Facebook,Lapsed,1,1396.35,649,0.9999516311045554,Critical
CUST05519,Limpopo,Meta Instagram,Lapsed,3,1928.51,906,0.9999516180389239,Critical
CUST00811,KwaZulu-Natal,Meta Instagram,Lapsed,7,5614.85,689,0.9999515915750593,Critical
CUST06422,Gauteng,Google Search,Lapsed,4,3189.43,668,0.9999515667026024,Critical
CUST01518,Gauteng,Google Display,Lapsed,4,5715.47,757,0.9999515564981248,Critical
CUST02031,Western Cape,Google Search,Lapsed,3,2280.09,894,0.999951526187691,Critical
CUST06261,Gauteng,Google Search,Lapsed,1,1332.07,1038,0.9999515118450146,Critical
CUST01354,KwaZulu-Natal,Meta Facebook,Lapsed,3,2810.93,735,0.999951487077964,Critical
CUST03761,Gauteng,Meta Instagram,Lapsed,10,5968.23,1347,0.9999514824169116,Critical
CUST01825,Western Cape,Meta Instagram,Lapsed,6,4151.86,1098,0.999951455421335,Critical
CUST00010,KwaZulu-Natal,Meta Facebook,Lapsed,4,1967.97,1257,0.9999513497436499,Critical
CUST01305,Limpopo,Meta Facebook,Lapsed,5,3062.44,691,0.9999513337565238,Critical
CUST02896,Gauteng,Organic,Lapsed,6,5275.43,1087,0.9999513187960084,Critical
CUST07580,Eastern Cape,Organic,Lapsed,4,2741.34,720,0.9999512910288405,Critical
CUST07643,Western Cape,Google Search,Lapsed,6,4385.56,1287,0.9999511275530362,Critical
CUST02995,KwaZulu-Natal,Google Search,Lapsed,6,3485.51,1479,0.9999510809541967,Critical
CUST07456,Eastern Cape,Meta Instagram,Lapsed,2,1639.11,777,0.9999510162421802,Critical
CUST03733,Gauteng,Google Display,Lapsed,4,4268.2,1478,0.9999509744025392,Critical
CUST02084,Western Cape,Meta Facebook,Lapsed,11,9606.96,1076,0.9999509692340381,Critical
CUST01086,Gauteng,Organic,Lapsed,6,3998.21,1030,0.9999509481916193,Critical
CUST06872,KwaZulu-Natal,Meta Facebook,Lapsed,7,6517.83,1399,0.9999509201075459,Critical
CUST00432,Western Cape,Meta Instagram,Lapsed,3,1983.1,703,0.9999509146072284,Critical
CUST00559,KwaZulu-Natal,Meta Instagram,Lapsed,4,2623.25,750,0.9999508970364406,Critical
CUST02527,Western Cape,Email,Lapsed,13,9711.47,1342,0.9999508932501419,Critical
CUST03788,Western Cape,Google Search,Lapsed,8,5430.45,350,0.9999508898953516,Critical
CUST07419,KwaZulu-Natal,Organic,Lapsed,5,5157.85,1026,0.9999507889046276,Critical
CUST02324,Gauteng,Organic,Lapsed,3,3615.45,702,0.9999507467416322,Critical
CUST04952,Limpopo,Google Display,Lapsed,6,6075.47,1085,0.9999507247631162,Critical
CUST05104,Eastern Cape,Organic,Lapsed,6,2945.3,1398,0.9999506844697633,Critical
CUST01039,Gauteng,Meta Facebook,Lapsed,3,2425.84,666,0.9999506614302663,Critical
CUST04479,Gauteng,Meta Facebook,Lapsed,8,4247.08,510,0.9999506383786949,Critical
CUST02489,Western Cape,Organic,Lapsed,4,3998.25,658,0.9999506292268173,Critical
CUST01388,Gauteng,Google Search,Lapsed,7,3393.14,1289,0.9999506186197203,Critical
CUST03508,Gauteng,Google Search,Lapsed,5,4507.81,958,0.9999506106157712,Critical
CUST05523,KwaZulu-Natal,Email,Lapsed,6,7648.56,1089,0.999950609655454,Critical
CUST05987,Western Cape,Google Search,Lapsed,2,1405.7,1433,0.9999505777934443,Critical
CUST02785,Gauteng,Meta Facebook,Lapsed,5,5092.75,1513,0.999950534956837,Critical
CUST00690,Western Cape,Meta Facebook,Lapsed,6,5419.59,853,0.999950469376987,Critical
CUST04098,Gauteng,Organic,Lapsed,2,1835.6,1582,0.999950455923231,Critical
CUST05516,Western Cape,Organic,Lapsed,6,4394.04,1411,0.9999504536217741,Critical
CUST06467,Gauteng,Organic,Lapsed,5,3937.56,1212,0.9999504480761959,Critical
CUST04996,Gauteng,Organic,Lapsed,14,7869.94,959,0.9999504321829182,Critical
CUST01286,Western Cape,Meta Instagram,Lapsed,3,2918.74,896,0.9999504225821865,Critical
CUST02283,Limpopo,Google Search,Lapsed,3,1820.57,1270,0.9999504046974289,Critical
CUST04458,Gauteng,Meta Facebook,Lapsed,10,1704.37,950,0.9999504001278745,Critical
CUST03707,KwaZulu-Natal,Meta Facebook,Lapsed,7,6574.46,1375,0.9999503977613559,Critical
CUST03839,KwaZulu-Natal,Google Search,Lapsed,6,5297.88,652,0.9999503939364253,Critical
CUST06639,KwaZulu-Natal,Meta Facebook,Lapsed,3,1924.04,929,0.9999503917914232,Critical
CUST03799,Eastern Cape,Meta Instagram,Lapsed,2,1302.66,1564,0.9999503408765976,Critical
CUST02016,Gauteng,Meta Facebook,Lapsed,3,1748.23,684,0.9999502838866295,Critical
CUST02236,Gauteng,Meta Facebook,Lapsed,6,8500.54,770,0.9999502396105305,Critical
CUST03450,Gauteng,Google Search,Lapsed,3,2260.93,973,0.999950229796571,Critical
CUST01312,Gauteng,Organic,Lapsed,5,3266.72,592,0.999950163858286,Critical
CUST05647,Gauteng,Meta Facebook,Lapsed,3,3082.99,599,0.9999501212899136,Critical
CUST06584,Western Cape,Meta Facebook,Lapsed,2,2260.31,1195,0.9999500733080466,Critical
CUST07118,Gauteng,Organic,Lapsed,1,1258.73,1621,0.9999500660734578,Critical
CUST05289,Gauteng,Email,Lapsed,6,6241.07,1313,0.9999500631350676,Critical
CUST00376,Western Cape,Organic,Lapsed,2,1403.78,932,0.9999499848296934,Critical
CUST04681,Gauteng,Meta Instagram,Lapsed,5,3465.52,1179,0.9999499731254026,Critical
CUST04031,Gauteng,Meta Instagram,Lapsed,8,2799.4,257,0.9999499316064524,Critical
CUST04974,Gauteng,Meta Facebook,Lapsed,4,5640.63,569,0.9999499303826793,Critical
CUST04505,Gauteng,Google Search,Lapsed,8,7238.49,938,0.99994992773192,Critical
CUST00189,Western Cape,Google Search,Lapsed,3,2216.91,823,0.9999499150607011,Critical
CUST02865,Western Cape,Meta Facebook,Lapsed,4,3163.34,705,0.9999499004136632,Critical
CUST02828,Gauteng,Meta Instagram,Lapsed,3,2461.59,1183,0.9999498839156987,Critical
CUST03996,KwaZulu-Natal,Meta Facebook,Lapsed,7,6362.92,771,0.9999498626688297,Critical
CUST00743,KwaZulu-Natal,Meta Instagram,Lapsed,5,3793.51,652,0.9999498567470791,Critical
CUST04773,Gauteng,Google Search,Lapsed,2,2658.57,877,0.9999498352365545,Critical
CUST00367,Gauteng,Google Search,Lapsed,9,6025.81,1099,0.9999498220190883,Critical
CUST03334,Eastern Cape,Email,Lapsed,7,5038.63,620,0.9999497855318479,Critical
CUST02242,Gauteng,Meta Facebook,Lapsed,5,5063.43,627,0.9999497465114731,Critical
CUST07295,Gauteng,Meta Facebook,Lapsed,3,3543.44,924,0.9999497331346762,Critical
CUST06944,Gauteng,Meta Instagram,Lapsed,5,4645.57,841,0.9999497091870179,Critical
CUST03999,Gauteng,Meta Instagram,Lapsed,4,2126.46,507,0.9999496262020938,Critical
CUST03125,Gauteng,Meta Instagram,Lapsed,4,3944.55,845,0.999949621585957,Critical
CUST07955,Gauteng,Google Search,Lapsed,6,4900.4,602,0.9999496015965782,Critical
CUST02303,Limpopo,Email,Lapsed,7,2718.59,904,0.9999495753195264,Critical
CUST00297,Western Cape,Email,Lapsed,3,2466.25,1292,0.9999495724311085,Critical
CUST07658,Gauteng,Meta Facebook,Lapsed,6,3537.28,1125,0.9999495624035099,Critical
CUST00796,Gauteng,Organic,Lapsed,5,3275.65,843,0.9999495374866202,Critical
CUST01051,Limpopo,Email,Lapsed,12,8558.26,747,0.9999495101736718,Critical
CUST01210,Limpopo,Google Search,Lapsed,2,2005.05,622,0.9999495007217373,Critical
CUST05518,Western Cape,Meta Instagram,Lapsed,4,2863.88,1149,0.999949497040118,Critical
CUST01804,Western Cape,Email,Lapsed,7,7286.08,1304,0.9999494758237918,Critical
CUST03480,Gauteng,Meta Instagram,Lapsed,6,4988.64,318,0.9999494585813999,Critical
CUST02327,KwaZulu-Natal,Meta Facebook,Lapsed,2,2726.87,1314,0.9999494129265148,Critical
CUST01662,Eastern Cape,Google Search,Lapsed,6,2941.91,1281,0.9999493066075259,Critical
CUST02981,Eastern Cape,Google Search,Lapsed,5,5616.34,1107,0.9999492978488593,Critical
CUST07552,KwaZulu-Natal,Google Search,Lapsed,3,2685.36,434,0.9999492961924549,Critical
CUST01139,Eastern Cape,Google Search,Lapsed,5,4751.26,817,0.9999492835592704,Critical
CUST05942,Gauteng,Meta Instagram,Lapsed,4,3388.63,1527,0.9999492768918398,Critical
CUST00591,Gauteng,Meta Facebook,Lapsed,3,1995.3,793,0.9999492637840194,Critical
CUST05287,Gauteng,Meta Facebook,Lapsed,6,3376.06,765,0.9999491745595748,Critical
CUST01118,KwaZulu-Natal,Email,Lapsed,6,4933.46,1113,0.9999491597017073,Critical
CUST01548,Gauteng,Meta Instagram,Lapsed,4,2674.09,800,0.9999491153783471,Critical
CUST00677,Gauteng,Organic,Lapsed,1,1389.07,1117,0.9999490863175478,Critical
CUST07689,Gauteng,Google Search,Lapsed,10,9356.76,953,0.9999490389053275,Critical
CUST04114,Western Cape,Organic,Lapsed,6,4233.7,503,0.9999490261661733,Critical
CUST01373,Western Cape,Meta Instagram,Lapsed,4,2511.44,1452,0.9999489844770962,Critical
CUST07731,unknown,Meta Instagram,Lapsed,3,4000.53,1107,0.9999489604771512,Critical
CUST04023,Western Cape,Meta Facebook,Lapsed,7,2790.68,830,0.9999489395110116,Critical
CUST07084,KwaZulu-Natal,Email,Lapsed,4,4143.99,474,0.9999489257237743,Critical
CUST04553,Eastern Cape,Google Search,Lapsed,3,3683.65,1480,0.999948923278937,Critical
CUST06452,Gauteng,Meta Facebook,Lapsed,5,3360.83,1284,0.9999489028428858,Critical
CUST04823,Western Cape,Meta Instagram,Lapsed,9,6824.84,1193,0.9999489014701038,Critical
CUST03472,KwaZulu-Natal,Meta Facebook,Lapsed,4,3001.31,919,0.9999488312295417,Critical
CUST07455,Western Cape,Meta Facebook,Lapsed,7,7145.06,1215,0.9999488136244836,Critical
CUST01685,Western Cape,Meta Facebook,High Value,9,10322.33,350,0.9999487994777941,Critical
CUST05316,Gauteng,Organic,Lapsed,10,6740.56,828,0.999948787410035,Critical
CUST03716,KwaZulu-Natal,Google Search,Lapsed,11,5620.3,994,0.9999487751120091,Critical
CUST01625,Western Cape,Meta Facebook,Lapsed,5,4841.07,1004,0.9999487705693302,Critical
CUST00675,Gauteng,Google Search,Lapsed,4,4920.2,798,0.9999487646416693,Critical
CUST05020,Gauteng,Meta Instagram,Lapsed,2,1618.36,1206,0.9999487520871656,Critical
CUST02838,KwaZulu-Natal,Meta Instagram,Lapsed,5,2990.22,531,0.99994874859571,Critical
CUST07928,Limpopo,Google Search,Lapsed,7,6280.75,357,0.9999487475299816,Critical
CUST06618,KwaZulu-Natal,Meta Facebook,Lapsed,5,5963.74,879,0.9999487429687878,Critical
CUST03713,Western Cape,Google Search,Lapsed,6,5872.43,830,0.9999486690665917,Critical
CUST02299,Gauteng,Google Search,Lapsed,3,2242.36,952,0.9999486479759976,Critical
CUST01681,Gauteng,Google Search,Lapsed,3,2243.89,898,0.9999486479759976,Critical
CUST04323,Gauteng,Organic,Lapsed,6,4989.82,967,0.9999486446525715,Critical
CUST07738,Gauteng,Email,Lapsed,8,4717.68,1159,0.9999486063506139,Critical
CUST04961,Gauteng,Google Search,Lapsed,3,2510.65,966,0.9999485839477491,Critical
CUST05753,Western Cape,Meta Facebook,Lapsed,8,6447.81,1007,0.9999485390352264,Critical
CUST03893,Gauteng,Meta Facebook,Lapsed,7,6486.79,980,0.9999485170909233,Critical
CUST03073,Gauteng,Google Search,Lapsed,2,2759.39,1353,0.9999484686388868,Critical
CUST07321,Western Cape,Meta Facebook,Lapsed,9,6980.44,297,0.9999484632446117,Critical
CUST04022,Western Cape,Meta Facebook,Lapsed,1,1348.68,500,0.9999484431484403,Critical
CUST05466,KwaZulu-Natal,Meta Instagram,Lapsed,4,1557.13,245,0.999948423563042,Critical
CUST01183,Limpopo,Organic,Lapsed,4,3810.43,1177,0.9999484177363506,Critical
CUST06313,Western Cape,Organic,Lapsed,1,1450.48,1273,0.9999483908338194,Critical
CUST01598,Gauteng,Google Search,Lapsed,11,6969.3,1448,0.9999483835889975,Critical
CUST06225,Western Cape,Meta Instagram,Lapsed,8,7047.76,787,0.999948303042689,Critical
CUST05221,KwaZulu-Natal,Meta Facebook,Lapsed,4,3249.26,1399,0.999948301240885,Critical
CUST06669,Limpopo,Meta Instagram,Lapsed,6,3420.67,898,0.9999482240652913,Critical
CUST00262,Gauteng,Google Search,Lapsed,3,2515.82,796,0.999948177999317,Critical
CUST07260,Western Cape,Google Search,Lapsed,2,1874.96,628,0.9999478530362268,Critical
CUST03184,Western Cape,Google Search,Lapsed,4,3929.59,869,0.9999478225817178,Critical
CUST07929,Gauteng,Meta Instagram,Lapsed,6,3785.16,1277,0.9999477976729428,Critical
CUST00649,KwaZulu-Natal,Meta Facebook,Lapsed,4,3548.94,817,0.9999477725462383,Critical
CUST05739,Gauteng,Meta Instagram,Lapsed,8,3649.49,1367,0.9999476083930706,Critical
CUST00888,Western Cape,Meta Facebook,Lapsed,7,6073.73,1386,0.9999476057434737,Critical
CUST02626,Western Cape,Meta Facebook,Lapsed,5,4057.87,502,0.9999475511105802,Critical
CUST04853,KwaZulu-Natal,Google Search,Lapsed,6,3683.51,630,0.9999475394051172,Critical
CUST07446,Gauteng,Meta Facebook,Lapsed,4,2728.77,1014,0.9999475208074289,Critical
CUST01709,Gauteng,Google Display,Lapsed,5,4453.08,1063,0.9999475180558333,Critical
CUST02186,KwaZulu-Natal,Meta Instagram,Lapsed,6,5373.4,269,0.9999474533250386,Critical
CUST05584,Gauteng,Google Display,Lapsed,3,4040.28,353,0.9999474119366424,Critical
CUST04043,Western Cape,Google Display,Lapsed,8,5986.46,1234,0.999947402545372,Critical
CUST06363,Western Cape,Organic,Lapsed,4,4776.68,702,0.9999473882720853,Critical
CUST05844,Gauteng,Meta Instagram,Lapsed,3,3190.58,790,0.9999473817251323,Critical
CUST06606,Western Cape,Meta Instagram,Lapsed,3,1540.42,1165,0.9999473666354587,Critical
CUST03237,Western Cape,Meta Instagram,Lapsed,1,1376.65,783,0.999947355371048,Critical
CUST06053,Eastern Cape,Google Search,Lapsed,4,1651.74,340,0.9999473466354781,Critical
CUST01557,KwaZulu-Natal,Google Search,Lapsed,3,3519.21,1235,0.9999473352855729,Critical
CUST01020,Gauteng,Google Search,Lapsed,3,2121.04,552,0.9999473207139962,Critical
CUST02796,Gauteng,Email,Lapsed,4,4296.63,1504,0.9999473204620358,Critical
CUST05859,Gauteng,Google Search,Lapsed,7,6388.53,887,0.999947268098381,Critical
CUST05086,Western Cape,Email,Lapsed,3,1786.67,678,0.999947263387926,Critical
CUST05330,Gauteng,Google Search,Lapsed,5,6016.23,951,0.9999472566030301,Critical
CUST02270,Gauteng,Email,Lapsed,5,2868.92,1049,0.9999471222944406,Critical
CUST07294,Eastern Cape,Google Search,Lapsed,5,4711.46,830,0.999947113953828,Critical
CUST05818,Gauteng,Google Search,Lapsed,5,4051.87,762,0.9999470982806872,Critical
CUST03175,Western Cape,Meta Facebook,Lapsed,2,2665.26,829,0.9999470364048783,Critical
CUST06740,Gauteng,Google Search,Lapsed,11,7262.38,1095,0.9999470261636629,Critical
CUST02599,Gauteng,Meta Instagram,Lapsed,2,2299.99,842,0.9999469602488813,Critical
CUST04208,Gauteng,Meta Facebook,Lapsed,3,2478.5,1240,0.9999469194720984,Critical
CUST04451,Gauteng,Meta Facebook,Lapsed,3,3471.76,879,0.9999468956500163,Critical
CUST07009,Western Cape,Meta Facebook,Lapsed,3,4224.17,602,0.9999468641481662,Critical
CUST05080,KwaZulu-Natal,Meta Instagram,Lapsed,4,3123.0,786,0.9999468449871002,Critical
CUST02250,Eastern Cape,Google Search,Lapsed,4,3232.21,848,0.9999468418859405,Critical
CUST06021,Gauteng,Google Search,Lapsed,7,6578.58,648,0.9999468134904244,Critical
CUST02091,Eastern Cape,Organic,Lapsed,2,2185.93,930,0.9999467067735754,Critical
CUST03265,Gauteng,Google Search,Lapsed,6,3102.29,1258,0.9999466982365848,Critical
CUST02594,Western Cape,Google Search,Lapsed,8,6025.15,958,0.9999466950962251,Critical
CUST06193,KwaZulu-Natal,Google Display,Lapsed,1,1430.9,1038,0.999946688575714,Critical
CUST02797,Gauteng,Email,Lapsed,6,4865.64,1494,0.9999466548267073,Critical
CUST00661,Limpopo,Meta Instagram,Lapsed,3,3582.86,1466,0.9999466448566033,Critical
CUST07747,KwaZulu-Natal,Google Display,Lapsed,3,1977.16,933,0.9999466253052067,Critical
CUST04428,Gauteng,Meta Facebook,Lapsed,5,3184.03,1184,0.9999465946190293,Critical
CUST07717,Gauteng,Google Display,Lapsed,7,6568.23,1250,0.9999465754981838,Critical
CUST01902,Western Cape,Email,Lapsed,2,1530.41,950,0.9999465544347163,Critical
CUST00540,Limpopo,Google Search,Lapsed,4,3775.46,1061,0.9999464923462537,Critical
CUST05320,Gauteng,Meta Facebook,Lapsed,9,6997.0,455,0.9999464630293415,Critical
CUST06481,Gauteng,Email,Lapsed,9,5509.02,332,0.999946431559837,Critical
CUST01193,Western Cape,Meta Instagram,Lapsed,7,6166.17,915,0.9999464291486858,Critical
CUST00518,KwaZulu-Natal,Google Display,Lapsed,4,5245.87,322,0.9999463693220799,Critical
CUST05772,Western Cape,Meta Instagram,Lapsed,3,2585.16,717,0.9999463530345796,Critical
CUST06104,KwaZulu-Natal,Google Search,Lapsed,7,5391.93,1137,0.9999462566538038,Critical
CUST03430,Gauteng,Google Search,Lapsed,5,3669.81,788,0.9999462401386544,Critical
CUST04863,Western Cape,Google Search,Lapsed,7,5652.83,960,0.999946074178802,Critical
CUST05682,KwaZulu-Natal,Meta Instagram,Lapsed,4,3575.48,1182,0.9999460655948618,Critical
CUST07877,Gauteng,Meta Facebook,Lapsed,4,3321.63,806,0.9999460372335437,Critical
CUST02649,Gauteng,Meta Instagram,Lapsed,3,2359.43,995,0.999946035368243,Critical
CUST00609,Gauteng,Email,Lapsed,4,2132.91,809,0.9999460261923601,Critical
CUST04926,Eastern Cape,Google Display,Lapsed,6,3652.1,982,0.9999459870928102,Critical
CUST05223,Gauteng,Meta Instagram,Lapsed,4,2584.86,1302,0.9999459852851981,Critical
CUST03786,KwaZulu-Natal,Google Search,Lapsed,4,2568.55,942,0.9999459191918308,Critical
CUST05570,Limpopo,Organic,Lapsed,5,3609.62,1196,0.9999458865056626,Critical
CUST05975,Gauteng,Meta Instagram,Lapsed,6,6121.77,1008,0.9999458698465061,Critical
CUST06284,Gauteng,Google Search,Lapsed,4,3566.09,1126,0.9999458389043079,Critical
CUST01024,Gauteng,Google Search,Lapsed,5,4623.44,1185,0.9999458147424931,Critical
CUST05550,Western Cape,Organic,Lapsed,3,2434.88,1071,0.9999457898727501,Critical
